"code","npias","name","city","state","ADO","service_level","district","id","grant_id","airport_id","npr","description","total","stimulus","discretionary","entitlement","fiscal_year"
"L35","06-0022","Big Bear City","Big Bear City","CA","LAX","GA",41,58744,"3-06-0022-016-2008","L35",52,"Construct Heliport/Helipad",617485.00,0.00,0.00,617485.00,2008
"L35","06-0022","Big Bear City","Big Bear City","CA","LAX","GA",41,62879,"3-06-0022-017-2009","L35",47,"Acquire Emergency Generator",200000.00,0.00,0.00,200000.00,2009
"L35","06-0022","Big Bear City","Big Bear City","CA","LAX","GA",41,62880,"3-06-0022-017-2009","L35",68,"Rehabilitate Taxiway",959190.00,0.00,0.00,959190.00,2009
"BIH","06-0024","Eastern Sierra Regional","Bishop","CA","LAX","GA",25,51676,"3-06-0024-011-2006","BIH",22,"Improve Access Road",450000.00,0.00,0.00,450000.00,2006
"BIH","06-0024","Eastern Sierra Regional","Bishop","CA","LAX","GA",25,58787,"3-06-0024-012-2008","BIH",45,"Install Emergency Generator",50000.00,0.00,0.00,50000.00,2008
"BIH","06-0024","Eastern Sierra Regional","Bishop","CA","LAX","GA",25,58788,"3-06-0024-012-2008","BIH",66,"Rehabilitate Taxiway",39860.00,0.00,0.00,39860.00,2008
"BIH","06-0024","Eastern Sierra Regional","Bishop","CA","LAX","GA",25,58789,"3-06-0024-012-2008","BIH",41,"Install Perimeter Fencing",60140.00,0.00,0.00,60140.00,2008
"BLH","06-0025","Blythe","Blythe","CA","LAX","",,,"","",,"",,,,,
"D83","06-0299","Boonville","Boonville","CA","SFO","GA",1,48038,"3-06-0299-002-2005","D83",45,"Improve Runway Safety Area",163500.00,0.00,0.00,163500.00,2005
"D83","06-0299","Boonville","Boonville","CA","SFO","GA",1,48039,"3-06-0299-002-2005","D83",38,"Install Perimeter Fencing",19715.00,0.00,0.00,19715.00,2005
"D83","06-0299","Boonville","Boonville","CA","SFO","GA",1,58690,"3-06-0299-003-2008","D83",41,"Construct Apron",228756.00,0.00,0.00,228756.00,2008
"L08","06-0027","Borrego Valley","Borrego Springs","CA","LAX","GA",52,47887,"3-06-0027-011-2005","L08",68,"Rehabilitate Runway",94244.00,0.00,12292.00,81952.00,2005
"L08","06-0027","Borrego Valley","Borrego Springs","CA","LAX","GA",52,51692,"3-06-0027-012-2006","L08",39,"Expand Apron",581952.00,0.00,0.00,581952.00,2006
"L08","06-0027","Borrego Valley","Borrego Springs","CA","LAX","GA",52,51694,"3-06-0027-013-2006","L08",64,"Conduct Environmental Study",150000.00,0.00,0.00,150000.00,2006
"L08","06-0027","Borrego Valley","Borrego Springs","CA","LAX","GA",52,55028,"3-06-0027-014-2007","L08",43,"Construct Apron",667663.00,0.00,0.00,667663.00,2007
"L08","06-0027","Borrego Valley","Borrego Springs","CA","LAX","GA",52,58797,"3-06-0027-015-2008","L08",64,"Rehabilitate Taxiway",100000.00,0.00,0.00,100000.00,2008
"L08","06-0027","Borrego Valley","Borrego Springs","CA","LAX","GA",52,58798,"3-06-0027-015-2008","L08",58,"Rehabilitate Apron",58750.00,0.00,0.00,58750.00,2008
"L08","06-0027","Borrego Valley","Borrego Springs","CA","LAX","GA",52,58799,"3-06-0027-015-2008","L08",68,"Rehabilitate Runway",150000.00,0.00,0.00,150000.00,2008
"BWC","06-0028","Brawley Municipal","Brawley","CA","LAX","GA",51,51668,"3-06-0028-011-2006","BWC",60,"Rehabilitate Apron",1568746.00,0.00,1129857.00,438889.00,2006
"BWC","06-0028","Brawley Municipal","Brawley","CA","LAX","GA",51,54927,"3-06-0028-012-2007","BWC",70,"Rehabilitate Runway",166461.00,0.00,16461.00,150000.00,2007
"O57","06-0030","Bryant Field","Bridgeport","CA","SFO","GA",25,54855,"3-06-0030-006-2007","O57",41,"Acquire Land For Approaches",315302.00,0.00,0.00,315302.00,2007
"O57","06-0030","Bryant Field","Bridgeport","CA","SFO","GA",25,58804,"3-06-0030-007-2008","O57",39,"Install Miscellaneous NAVAIDS",50000.00,0.00,0.00,50000.00,2008
"O57","06-0030","Bryant Field","Bridgeport","CA","SFO","GA",25,58805,"3-06-0030-007-2008","O57",20,"Modify Access Road",30000.00,0.00,0.00,30000.00,2008
"O57","06-0030","Bryant Field","Bridgeport","CA","SFO","GA",25,58806,"3-06-0030-007-2008","O57",46,"Construct Taxiway",50000.00,0.00,0.00,50000.00,2008
"O57","06-0030","Bryant Field","Bridgeport","CA","SFO","GA",25,58807,"3-06-0030-007-2008","O57",41,"Acquire Land For Approaches",150000.00,0.00,0.00,150000.00,2008
"O57","06-0030","Bryant Field","Bridgeport","CA","SFO","GA",25,58808,"3-06-0030-007-2008","O57",62,"Rehabilitate Taxiway",30000.00,0.00,0.00,30000.00,2008
"O57","06-0030","Bryant Field","Bridgeport","CA","SFO","GA",25,58809,"3-06-0030-007-2008","O57",66,"Rehabilitate Runway",76133.00,0.00,0.00,76133.00,2008
"O57","06-0030","Bryant Field","Bridgeport","CA","SFO","GA",25,58810,"3-06-0030-007-2008","O57",38,"Install Perimeter Fencing",75000.00,0.00,0.00,75000.00,2008
"BUR","06-0031","Bob Hope","Burbank","CA","LAX","P",27,47943,"3-06-0031-040-2005","BUR",56,"Noise Mitigation Measures for Residences within 65 - 69 DNL",8000000.00,0.00,8000000.00,0.00,2005
"BUR","06-0031","Bob Hope","Burbank","CA","LAX","P",27,51523,"3-06-0031-041-2006","BUR",56,"Noise Mitigation Measures for Residences within 65 - 69 DNL",2000000.00,0.00,2000000.00,0.00,2006
"BUR","06-0031","Bob Hope","Burbank","CA","LAX","P",27,51524,"3-06-0031-041-2006","BUR",56,"Noise Mitigation Measures for Residences within 65 - 69 DNL",10000000.00,0.00,10000000.00,0.00,2006
"BUR","06-0031","Bob Hope","Burbank","CA","LAX","P",27,51618,"3-06-0031-042-2006","BUR",50,"Acquire Aircraft Rescue & Fire Fighting Vehicle",543783.00,0.00,0.00,543783.00,2006
"BUR","06-0031","Bob Hope","Burbank","CA","LAX","P",27,51619,"3-06-0031-042-2006","BUR",56,"Noise Mitigation Measures for Residences within 65 - 69 DNL",790154.00,0.00,0.00,790154.00,2006
"BUR","06-0031","Bob Hope","Burbank","CA","LAX","P",27,54852,"3-06-0031-043-2007","BUR",53,"Extend Taxiway",11894624.00,0.00,7729817.00,4164807.00,2007
"BUR","06-0031","Bob Hope","Burbank","CA","LAX","P",27,54941,"3-06-0031-044-2007","BUR",56,"Noise Mitigation Measures for Residences within 65 - 69 DNL",7000000.00,0.00,7000000.00,0.00,2007
"BUR","06-0031","Bob Hope","Burbank","CA","LAX","P",27,58637,"3-06-0031-045-2008","BUR",56,"Noise Mitigation Measures for Residences within 65 - 69 DNL",3000000.00,0.00,3000000.00,0.00,2008
"BUR","06-0031","Bob Hope","Burbank","CA","LAX","P",27,58776,"3-06-0031-046-2008","BUR",68,"Rehabilitate Taxiway",3858237.00,0.00,2770595.00,1087642.00,2008
"BUR","06-0031","Bob Hope","Burbank","CA","LAX","P",27,62827,"3-06-0031-047-2009","BUR",56,"Noise Mitigation Measures for Residences within 65 - 69 DNL",7000000.00,0.00,7000000.00,0.00,2009
"BUR","06-0031","Bob Hope","Burbank","CA","LAX","P",27,62845,"3-06-0031-048-2009","BUR",92,"Install Runway Incursion Caution Bars",1674842.00,0.00,1000000.00,674842.00,2009
"BUR","06-0031","Bob Hope","Burbank","CA","LAX","P",27,62970,"3-06-0031-049-2009","BUR",68,"Rehabilitate Taxiway",3985000.00,3985000.00,0.00,0.00,2009
"BUR","06-0031","Bob Hope","Burbank","CA","LAX","P",27,63012,"3-06-0031-050-2009","BUR",92,"Install Runway Incursion Caution Bars",588586.00,0.00,74318.00,514268.00,2009
"BUR","06-0031","Bob Hope","Burbank","CA","LAX","P",27,63013,"3-06-0031-050-2009","BUR",98,"Acquire Aircraft Rescue & Fire Fighting Vehicle",685015.00,0.00,0.00,685015.00,2009
"C83","06-0008","Byron","Byron","CA","SFO","R",7,51622,"3-06-0008-011-2006","C83",45,"Improve Airport Drainage",150000.00,0.00,0.00,150000.00,2006
"C83","06-0008","Byron","Byron","CA","SFO","R",7,58616,"3-06-0008-012-2008","C83",41,"Acquire Land for Development",37974.00,0.00,0.00,37974.00,2008
"CXL","06-0034","Calexico International","Calexico","CA","LAX","GA",51,48084,"3-06-0034-010-2005","CXL",68,"Rehabilitate Runway",171375.00,0.00,21375.00,150000.00,2005
"CXL","06-0034","Calexico International","Calexico","CA","LAX","GA",51,54854,"3-06-0034-011-2007","CXL",21,"Construct Access Road",200000.00,0.00,0.00,200000.00,2007
"CXL","06-0034","Calexico International","Calexico","CA","LAX","GA",51,58790,"3-06-0034-012-2008","CXL",21,"Construct Access Road",2351651.00,0.00,0.00,2351651.00,2008
"L71","06-0341","California City Municipal","California City","CA","LAX","GA",22,51606,"3-06-0341-009-2006","L71",48,"Widen Runway",302383.00,0.00,0.00,302383.00,2006
"L71","06-0341","California City Municipal","California City","CA","LAX","GA",22,55081,"3-06-0341-010-2007","L71",48,"Widen Runway",1409099.00,0.00,1259099.00,150000.00,2007
"L71","06-0341","California City Municipal","California City","CA","LAX","GA",22,62901,"3-06-0341-011-2009","L71",42,"Install Miscellaneous NAVAIDS",60000.00,0.00,0.00,60000.00,2009
"L71","06-0341","California City Municipal","California City","CA","LAX","GA",22,62902,"3-06-0341-011-2009","L71",48,"Install Runway Vertical/Visual Guidance System",63694.00,0.00,0.00,63694.00,2009
"L71","06-0341","California City Municipal","California City","CA","LAX","GA",22,63009,"3-06-0341-012-2009","L71",42,"Install Miscellaneous NAVAIDS",25000.00,0.00,0.00,25000.00,2009
"L71","06-0341","California City Municipal","California City","CA","LAX","GA",22,63010,"3-06-0341-012-2009","L71",48,"Install Runway Vertical/Visual Guidance System",20398.00,0.00,0.00,20398.00,2009
"CMA","06-0339","Camarillo","Camarillo","CA","LAX","R",24,47890,"3-06-0339-022-2005","CMA",43,"Install Perimeter Fencing",150000.00,0.00,0.00,150000.00,2005
"CMA","06-0339","Camarillo","Camarillo","CA","LAX","R",24,47891,"3-06-0339-022-2005","CMA",62,"Rehabilitate Apron",1450974.00,0.00,1011864.00,439110.00,2005
"CMA","06-0339","Camarillo","Camarillo","CA","LAX","R",24,51667,"3-06-0339-023-2006","CMA",68,"Update Airport Master Plan Study",180000.00,0.00,0.00,180000.00,2006
"CMA","06-0339","Camarillo","Camarillo","CA","LAX","R",24,51683,"3-06-0339-024-2006","CMA",42,"Expand Apron",74575.00,0.00,0.00,74575.00,2006
"CMA","06-0339","Camarillo","Camarillo","CA","LAX","R",24,51684,"3-06-0339-024-2006","CMA",68,"Rehabilitate Taxiway",340993.00,0.00,0.00,340993.00,2006
"CMA","06-0339","Camarillo","Camarillo","CA","LAX","R",24,51685,"3-06-0339-024-2006","CMA",62,"Rehabilitate Apron",591922.00,0.00,0.00,591922.00,2006
"CMA","06-0339","Camarillo","Camarillo","CA","LAX","R",24,51686,"3-06-0339-024-2006","CMA",68,"Rehabilitate Taxiway Lighting",514972.00,0.00,0.00,514972.00,2006
"CMA","06-0339","Camarillo","Camarillo","CA","LAX","R",24,55066,"3-06-0339-025-2007","CMA",62,"Rehabilitate Apron",469161.00,0.00,469161.00,0.00,2007
"CMA","06-0339","Camarillo","Camarillo","CA","LAX","R",24,55067,"3-06-0339-025-2007","CMA",42,"Expand Apron",500000.00,0.00,500000.00,0.00,2007
"CMA","06-0339","Camarillo","Camarillo","CA","LAX","R",24,55068,"3-06-0339-025-2007","CMA",50,"Construct Taxiway",196500.00,0.00,46500.00,150000.00,2007
"CMA","06-0339","Camarillo","Camarillo","CA","LAX","R",24,55069,"3-06-0339-025-2007","CMA",45,"Improve Airport Drainage",500000.00,0.00,500000.00,0.00,2007
"CMA","06-0339","Camarillo","Camarillo","CA","LAX","R",24,58665,"3-06-0339-026-2008","CMA",46,"Construct Apron",75000.00,0.00,0.00,75000.00,2008
"CMA","06-0339","Camarillo","Camarillo","CA","LAX","R",24,58666,"3-06-0339-026-2008","CMA",62,"Rehabilitate Apron",75000.00,0.00,0.00,75000.00,2008
"CMA","06-0339","Camarillo","Camarillo","CA","LAX","R",24,62885,"3-06-0339-027-2009","CMA",62,"Rehabilitate Apron",68074.00,0.00,0.00,68074.00,2009
"CMA","06-0339","Camarillo","Camarillo","CA","LAX","R",24,62972,"3-06-0339-028-2009","CMA",62,"Rehabilitate Apron",986237.00,986237.00,0.00,0.00,2009
"CMA","06-0339","Camarillo","Camarillo","CA","LAX","R",24,63005,"3-06-0339-029-2009","CMA",47,"Install Emergency Generator",100000.00,0.00,0.00,100000.00,2009
"CMA","06-0339","Camarillo","Camarillo","CA","LAX","R",24,63006,"3-06-0339-029-2009","CMA",62,"Rehabilitate Apron",120686.00,0.00,0.00,120686.00,2009
"O61","06-0312","Cameron Airpark","Cameron Park","CA","SFO","",,,"","",,"",,,,,
"CRQ","06-0036","McClellan-Palomar","Carlsbad","CA","LAX","P",50,47895,"3-06-0036-020-2005","CRQ",94,"Improve Runway Safety Area",810713.00,0.00,810713.00,0.00,2005
"CRQ","06-0036","McClellan-Palomar","Carlsbad","CA","LAX","P",50,47896,"3-06-0036-020-2005","CRQ",95,"Acquire Aircraft Rescue & Fire Fighting Vehicle",574750.00,0.00,574750.00,0.00,2005
"CRQ","06-0036","McClellan-Palomar","Carlsbad","CA","LAX","P",50,48078,"3-06-0036-021-2005","CRQ",49,"Construct Taxiway",3355268.00,0.00,2855268.00,500000.00,2005
"CRQ","06-0036","McClellan-Palomar","Carlsbad","CA","LAX","P",50,48079,"3-06-0036-021-2005","CRQ",44,"Construct Apron",4179532.00,0.00,3679532.00,500000.00,2005
"CRQ","06-0036","McClellan-Palomar","Carlsbad","CA","LAX","P",50,51697,"3-06-0036-022-2006","CRQ",94,"Improve Runway Safety Area",361038.00,0.00,37500.00,323538.00,2006
"CRQ","06-0036","McClellan-Palomar","Carlsbad","CA","LAX","P",50,51698,"3-06-0036-022-2006","CRQ",40,"Acquire Land for Development",213962.00,0.00,37500.00,176462.00,2006
"CRQ","06-0036","McClellan-Palomar","Carlsbad","CA","LAX","P",50,51710,"3-06-0036-023-2006","CRQ",56,"Conduct Miscellaneous Study",500000.00,0.00,0.00,500000.00,2006
"CRQ","06-0036","McClellan-Palomar","Carlsbad","CA","LAX","P",50,55012,"3-06-0036-024-2007","CRQ",44,"Construct Apron",2848497.00,0.00,2848497.00,0.00,2007
"CRQ","06-0036","McClellan-Palomar","Carlsbad","CA","LAX","P",50,55013,"3-06-0036-024-2007","CRQ",38,"Construct Terminal Building",1000000.00,0.00,0.00,1000000.00,2007
"CRQ","06-0036","McClellan-Palomar","Carlsbad","CA","LAX","P",50,55014,"3-06-0036-024-2007","CRQ",49,"Construct Taxiway",1551622.00,0.00,1551622.00,0.00,2007
"CRQ","06-0036","McClellan-Palomar","Carlsbad","CA","LAX","P",50,55015,"3-06-0036-024-2007","CRQ",44,"Improve Airport Drainage",1564460.00,0.00,1564460.00,0.00,2007
"CRQ","06-0036","McClellan-Palomar","Carlsbad","CA","LAX","P",50,55016,"3-06-0036-024-2007","CRQ",83,"Security Enhancements",1273208.00,0.00,1273208.00,0.00,2007
"CRQ","06-0036","McClellan-Palomar","Carlsbad","CA","LAX","P",50,55017,"3-06-0036-024-2007","CRQ",46,"Construct Access Road",3564230.00,0.00,3564230.00,0.00,2007
"CRQ","06-0036","McClellan-Palomar","Carlsbad","CA","LAX","P",50,55018,"3-06-0036-024-2007","CRQ",19,"Construct Utilities",491602.00,0.00,491602.00,0.00,2007
"CRQ","06-0036","McClellan-Palomar","Carlsbad","CA","LAX","P",50,55019,"3-06-0036-024-2007","CRQ",17,"Improve Terminal People Mover",915358.00,0.00,915358.00,0.00,2007
"CRQ","06-0036","McClellan-Palomar","Carlsbad","CA","LAX","P",50,58782,"3-06-0036-025-2008","CRQ",47,"Construct Terminal Building",741606.00,0.00,0.00,741606.00,2008
"CRQ","06-0036","McClellan-Palomar","Carlsbad","CA","LAX","P",50,62929,"3-06-0036-026-2009","CRQ",70,"Rehabilitate Runway",2453818.00,0.00,2000000.00,453818.00,2009
"CRQ","06-0036","McClellan-Palomar","Carlsbad","CA","LAX","P",50,63096,"3-06-0036-027-2009","CRQ",70,"Rehabilitate Runway",6353632.00,0.00,5549056.00,804576.00,2009
"O59","06-0039","Cedarville","Cedarville","CA","SFO","GA",4,48000,"3-06-0039-003-2005","O59",56,"Rehabilitate Apron",164047.00,0.00,0.00,164047.00,2005
"O59","06-0039","Cedarville","Cedarville","CA","SFO","GA",4,51716,"3-06-0039-004-2006","O59",62,"Update Airport Master Plan Study",75000.00,0.00,0.00,75000.00,2006
"O59","06-0039","Cedarville","Cedarville","CA","SFO","GA",4,51725,"3-06-0039-005-2006","O59",46,"Construct Taxiway",25000.00,0.00,0.00,25000.00,2006
"O59","06-0039","Cedarville","Cedarville","CA","SFO","GA",4,51726,"3-06-0039-005-2006","O59",41,"Improve Airport Drainage",15000.00,0.00,0.00,15000.00,2006
"O59","06-0039","Cedarville","Cedarville","CA","SFO","GA",4,51727,"3-06-0039-005-2006","O59",19,"Rehabilitate Service Road",5000.00,0.00,0.00,5000.00,2006
"O59","06-0039","Cedarville","Cedarville","CA","SFO","GA",4,51728,"3-06-0039-005-2006","O59",38,"Install Perimeter Fencing",10000.00,0.00,0.00,10000.00,2006
"O59","06-0039","Cedarville","Cedarville","CA","SFO","GA",4,55052,"3-06-0039-006-2007","O59",38,"Install Perimeter Fencing",281221.00,0.00,0.00,281221.00,2007
"49X","06-0348","Chemehuevi Valley","Chemehuevi Valley","CA","LAX","GA",41,55007,"3-06-0348-005-2007","49X",66,"Rehabilitate Runway",679474.00,0.00,0.00,679474.00,2007
"49X","06-0348","Chemehuevi Valley","Chemehuevi Valley","CA","LAX","GA",41,55008,"3-06-0348-005-2007","49X",56,"Rehabilitate Apron",100000.00,0.00,0.00,100000.00,2007
"49X","06-0348","Chemehuevi Valley","Chemehuevi Valley","CA","LAX","GA",41,55009,"3-06-0348-005-2007","49X",62,"Rehabilitate Taxiway",50000.00,0.00,0.00,50000.00,2007
"49X","06-0348","Chemehuevi Valley","Chemehuevi Valley","CA","LAX","GA",41,58717,"3-06-0348-006-2008","49X",62,"Update Airport Master Plan Study",26158.00,0.00,0.00,26158.00,2008
"49X","06-0348","Chemehuevi Valley","Chemehuevi Valley","CA","LAX","GA",41,62914,"3-06-0348-007-2009","49X",46,"Construct Taxiway",279797.00,0.00,0.00,279797.00,2009
"O05","06-0040","Rogers Field","Chester","CA","SFO","GA",4,48030,"3-06-0040-010-2005","O05",58,"Rehabilitate Apron",72439.00,0.00,0.00,72439.00,2005
"O05","06-0040","Rogers Field","Chester","CA","SFO","GA",4,51720,"3-06-0040-011-2006","O05",42,"Acquire Easement For Approaches",25000.00,0.00,0.00,25000.00,2006
"O05","06-0040","Rogers Field","Chester","CA","SFO","GA",4,51721,"3-06-0040-011-2006","O05",44,"Install Weather Reporting Equipment",150000.00,0.00,0.00,150000.00,2006
"O05","06-0040","Rogers Field","Chester","CA","SFO","GA",4,58631,"3-06-0040-012-2008","O05",54,"Conduct Miscellaneous Study",47500.00,0.00,0.00,47500.00,2008
"O05","06-0040","Rogers Field","Chester","CA","SFO","GA",4,58632,"3-06-0040-012-2008","O05",90,"Remove Obstructions",136800.00,0.00,0.00,136800.00,2008
"CIC","06-0041","Chico Municipal","Chico","CA","SFO","P",2,48001,"3-06-0041-023-2005","CIC",95,"Acquire Aircraft Rescue & Fire Fighting Vehicle",662675.00,0.00,0.00,662675.00,2005
"CIC","06-0041","Chico Municipal","Chico","CA","SFO","P",2,48005,"3-06-0041-024-2005","CIC",60,"Rehabilitate Apron",2517500.00,0.00,0.00,2517500.00,2005
"CIC","06-0041","Chico Municipal","Chico","CA","SFO","P",2,51498,"3-06-0041-025-2006","CIC",71,"Expand Aircraft Rescue & Fire Fighting Building",1400000.00,0.00,167500.00,1232500.00,2006
"CIC","06-0041","Chico Municipal","Chico","CA","SFO","P",2,51592,"3-06-0041-026-2006","CIC",60,"Rehabilitate Apron",360000.00,0.00,0.00,360000.00,2006
"CIC","06-0041","Chico Municipal","Chico","CA","SFO","P",2,54919,"3-06-0041-027-2007","CIC",95,"Acquire Aircraft Rescue & Fire Fighting Vehicle",100814.00,0.00,0.00,100814.00,2007
"CIC","06-0041","Chico Municipal","Chico","CA","SFO","P",2,54920,"3-06-0041-027-2007","CIC",66,"Rehabilitate Taxiway Lighting",270721.00,0.00,0.00,270721.00,2007
"CIC","06-0041","Chico Municipal","Chico","CA","SFO","P",2,54921,"3-06-0041-027-2007","CIC",70,"Rehabilitate Runway Lighting",270722.00,0.00,0.00,270722.00,2007
"CIC","06-0041","Chico Municipal","Chico","CA","SFO","P",2,58600,"3-06-0041-028-2008","CIC",45,"Install Weather Reporting Equipment",152000.00,0.00,0.00,152000.00,2008
"CIC","06-0041","Chico Municipal","Chico","CA","SFO","P",2,58601,"3-06-0041-028-2008","CIC",60,"Rehabilitate Apron",2569641.00,0.00,2247554.00,322087.00,2008
"CIC","06-0041","Chico Municipal","Chico","CA","SFO","P",2,58602,"3-06-0041-028-2008","CIC",70,"Rehabilitate Runway",300000.00,0.00,0.00,300000.00,2008
"CIC","06-0041","Chico Municipal","Chico","CA","SFO","P",2,58603,"3-06-0041-028-2008","CIC",66,"Rehabilitate Taxiway",190000.00,0.00,0.00,190000.00,2008
"CNO","06-0042","Chino","Chino","CA","LAX","R",42,48070,"3-06-0042-026-2005","CNO",50,"Improve Runway Safety Area",2330255.00,0.00,0.00,2330255.00,2005
"CNO","06-0042","Chino","Chino","CA","LAX","R",42,51670,"3-06-0042-027-2006","CNO",23,"Rehabilitate Access Road",1350000.00,0.00,1350000.00,0.00,2006
"CNO","06-0042","Chino","Chino","CA","LAX","R",42,51671,"3-06-0042-027-2006","CNO",46,"Construct Apron",539715.00,0.00,0.00,539715.00,2006
"CNO","06-0042","Chino","Chino","CA","LAX","R",42,55080,"3-06-0042-028-2007","CNO",50,"Construct Taxiway",1419315.00,0.00,0.00,1419315.00,2007
"CNO","06-0042","Chino","Chino","CA","LAX","R",42,62869,"3-06-0042-029-2009","CNO",50,"Install Runway Lighting",511498.00,0.00,409061.00,102437.00,2009
"CNO","06-0042","Chino","Chino","CA","LAX","R",42,62870,"3-06-0042-029-2009","CNO",50,"Install Runway Lighting",511497.00,0.00,409060.00,102437.00,2009
"CNO","06-0042","Chino","Chino","CA","LAX","R",42,62996,"3-06-0042-030-2009","CNO",50,"Install Runway Lighting",75000.00,0.00,0.00,75000.00,2009
"CNO","06-0042","Chino","Chino","CA","LAX","R",42,62997,"3-06-0042-030-2009","CNO",50,"Install Runway Lighting",75000.00,0.00,0.00,75000.00,2009
"2O6","06-0043","Chowchilla","Chowchilla","CA","SFO","GA",19,58770,"3-06-0043-005-2008","2O6",42,"Improve Airport Drainage",40000.00,0.00,0.00,40000.00,2008
"2O6","06-0043","Chowchilla","Chowchilla","CA","SFO","GA",19,62848,"3-06-0043-006-2009","2O6",42,"Improve Airport Drainage",273694.00,0.00,0.00,273694.00,2009
