Indent,Category,Source,Report,2000 (Corp),2001 (Corp),2002 (Corp),2003 (Corp),2004 (Corp),2005 (Corp),2006 (Corp),2007 (Corp),2008 (Corp),2009 (Corp),2010 (Corp),2011 (Corp),2012 (Corp),2013 (Corp),2014 (Corp),2015 (Corp),2016 (Corp),2000 (Indv),2001 (Indv),2002 (Indv),2003 (Indv),2004 (Indv),2005 (Indv),2006 (Indv),2007 (Indv),2008 (Indv),2009 (Indv),2010 (Indv),2011 (Indv),2012 (Indv),2013 (Indv),2014 (Indv),2015 (Indv),2016 (Indv),Expenditure Name,Expenditure Footnotes
##,Parental personal exemption for students aged 19 to 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1300.00,400.00,<50,300.00,400.00,,,,,Parental personal exemption for students aged 19 to 23,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1300.00,400.00,<50,300.00,400.00,,,,,Parental personal exemption for students aged 19 to 23,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1200.00,400.00,200.00,200.00,<50,,,,Parental personal exemption for students aged 19 to 23,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1300.00,2300.00,2400.00,2200.00,2100.00,,,Parental personal exemption for students aged 19 to 23,,,,,,,,,,,,,,,,,
##,Credit for holders of qualified zone academy bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,100.00,200.00,200.00,200.00,200.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,Credit for holders of qualified zone academy bonds,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,100.00,200.00,200.00,200.00,200.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,Credit for holders of qualified zone academy bonds,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,200.00,200.00,300.00,300.00,400.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,Credit for holders of qualified zone academy bonds,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,200.00,300.00,300.00,300.00,300.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,Credit for holders of qualified zone academy bonds,,,,,,,,,,,,,,,,,
##,Deduction for teacher classroom expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,<50,0.00,0.00,0.00,,,,Deduction for teacher classroom expenses,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,Deduction for teacher classroom expenses,,,,,,,,,,,,,,,,,
##,Qualified school construction bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,<50,100.00,300.00,600.00,900.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,Qualified school construction bonds,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,<50,100.00,200.00,300.00,400.00,,,,,,,,,,,,,100.00,300.00,500.00,600.00,700.00,,,Qualified school construction bonds,,,,,,,,,,,,,,,,,
##,Exclusion of income attributable to the discharge of certain student loan debt and NHSC and certain state educational loan repayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,Exclusion of income attributable to the discharge of certain student loan debt and NHSC and certain state educational loan repayments,,,,,,,,,,,,,,,,,
##,Credits for tuition for post-secondary education 
###,Hope credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2700.00,1800.00,2000.00,2600.00,2700.00,,,,,Hope credit,,,,,,,,,,,,,,,,,
###+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2700.00,1800.00,2000.00,2600.00,2700.00,,,,,Hope credit,,,,,,,,,,,,,,,,,
###+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,6700.00,9500.00,4700.00,2900.00,2900.00,,,,Hope credit ,,,,,,,,,,,,,,,,,
###+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,9600.00,4700.00,3000.00,3000.00,2900.00,,,Hope credit ,,,,,,,,,,,,,,,,,
###,Lifetime learning credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1900.00,1200.00,2000.00,2800.00,2900.00,,,,,Lifetime learning credit,,,,,,,,,,,,,,,,,
###+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1900.00,1200.00,2000.00,2800.00,2900.00,,,,,Lifetime learning credit,,,,,,,,,,,,,,,,,
###+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1900.00,2200.00,3000.00,3200.00,3200.00,,,,Lifetime learning credit,,,,,,,,,,,,,,,,,
###+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2300.00,3000.00,3200.00,3200.00,3100.00,,,Lifetime learning credit,,,,,,,,,,,,,,,,,
##,Exclusion of tax on earnings of qualified tuition programs 
###,Prepaid tuition programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,100.00,100.00,100.00,200.00,200.00,,,,,Prepaid tuition programs,,,,,,,,,,,,,,,,,
###+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,100.00,100.00,100.00,200.00,200.00,,,,,Prepaid tuition programs,,,,,,,,,,,,,,,,,
###+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,<50,100.00,100.00,100.00,100.00,,,,Prepaid tuition programs,,,,,,,,,,,,,,,,,
###+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,<50,100.00,100.00,100.00,100.00,,,Prepaid tuition programs,,,,,,,,,,,,,,,,,
###,Savings account programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,500.00,500.00,800.00,1100.00,1300.00,,,,,Savings account programs,,,,,,,,,,,,,,,,,
###+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,500.00,500.00,800.00,1100.00,1300.00,,,,,Savings account programs,,,,,,,,,,,,,,,,,
###+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,300.00,400.00,500.00,700.00,1000.00,,,,Savings account programs,,,,,,,,,,,,,,,,,
###+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,400.00,500.00,600.00,700.00,800.00,,,Savings account programs,,,,,,,,,,,,,,,,,
#,Employment
##,Exclusion of employee meals and lodging (other than military),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,800.00,800.00,800.00,900.00,900.00,,,,,,,,,,,,,Exclusion of employee meals and lodging (other than military),,,,,,,,,,,,,,,,,
##+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,800.00,800.00,900.00,900.00,900.00,,,,,,,,,,,,Exclusion of employee meals and lodging (other than military),,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,900.00,900.00,900.00,900.00,1000.00,,,,,,,,Exclusion of employee meals and lodging (other than military),,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,900.00,900.00,900.00,1000.00,1000.00,,,,,,,Exclusion of employee meals and lodging (other than military),,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,900.00,900.00,1000.00,1000.00,1000.00,,,,,,Exclusion of employee meals and lodging (other than military),,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,900.00,1000.00,1000.00,1000.00,1100.00,,,,,Exclusion of employee meals and lodging (other than military),,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,900.00,1000.00,1000.00,1000.00,1100.00,,,,,Exclusion of employee meals and lodging (other than military),,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1000.00,1000.00,1100.00,1100.00,1200.00,,,,Exclusion of employee meals and lodging (other than military),,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1000.00,1100.00,1100.00,1200.00,1200.00,,,Exclusion of employee meals and lodging (other than military),,,,,,,,,,,,,,,,,
##,Exclusion of benefits provided under cafeteria plans (),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,6900.00,7300.00,7900.00,8400.00,9000.00,,,,,,,,,,,,,Exclusion of benefits provided under cafeteria plans (),,,,,,,,,,,,,,,,,
##+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,9000.00,9600.00,10200.00,10800.00,11500.00,,,,,,,,,,,,Exclusion of benefits provided under cafeteria plans ,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,23600.00,24900.00,26600.00,28600.00,30700.00,,,,,,,,Exclusion of benefits provided under cafeteria plans ,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,27900.00,30600.00,33400.00,36600.00,40000.00,,,,,,,Exclusion of benefits provided under cafeteria plans ,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,30000.00,33600.00,36800.00,40300.00,44800.00,,,,,,Exclusion of benefits provided under cafeteria plans ,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,33600.00,36800.00,40300.00,44800.00,45900.00,,,,,Exclusion of benefits provided under cafeteria plans ,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,33600.00,36800.00,40300.00,44800.00,45900.00,,,,,Exclusion of benefits provided under cafeteria plans ,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,27800.00,31600.00,34900.00,37700.00,40600.00,,,,Exclusion of benefits provided under cafeteria plans ,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,26400.00,29300.00,32300.00,36100.00,39000.00,,,Exclusion of benefits provided under cafeteria plans ,,,,,,,,,,,,,,,,,
##,Exclusion of housing allowances for ministers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,400.00,400.00,400.00,400.00,400.00,,,,,,,,,,,,,Exclusion of housing allowances for ministers,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,400.00,400.00,400.00,400.00,500.00,,,,,,,,,,,,Exclusion of housing allowances for ministers,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,500.00,500.00,500.00,500.00,600.00,,,,,,,,Exclusion of housing allowances for ministers,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,500.00,500.00,500.00,600.00,600.00,,,,,,,Exclusion of housing allowances for ministers,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,600.00,600.00,600.00,700.00,700.00,,,,,,Exclusion of housing allowances for ministers,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,600.00,600.00,700.00,700.00,700.00,,,,,Exclusion of housing allowances for ministers,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,600.00,600.00,700.00,700.00,700.00,,,,,Exclusion of housing allowances for ministers,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,600.00,700.00,700.00,700.00,800.00,,,,Exclusion of housing allowances for ministers,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,600.00,700.00,700.00,700.00,700.00,,,Exclusion of housing allowances for ministers,,,,,,,,,,,,,,,,,
##,Exclusion of miscellaneous fringe benefits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,6500.00,6900.00,7300.00,7800.00,8200.00,,,,,,,,,,,,,Exclusion of miscellaneous fringe benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,7300.00,7900.00,8400.00,9000.00,9700.00,,,,,,,,,,,,Exclusion of miscellaneous fringe benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,6400.00,6600.00,6800.00,7000.00,7300.00,,,,,,,,Exclusion of miscellaneous fringe benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,6600.00,6800.00,7000.00,7200.00,7700.00,,,,,,,Exclusion of miscellaneous fringe benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,6600.00,7000.00,7200.00,7500.00,8400.00,,,,,,Exclusion of miscellaneous fringe benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,6300.00,6400.00,6600.00,7500.00,8000.00,,,,,Exclusion of miscellaneous fringe benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,6300.00,6400.00,6600.00,7500.00,8000.00,,,,,Exclusion of miscellaneous fringe benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,6400.00,6600.00,7500.00,8000.00,8200.00,,,,Exclusion of miscellaneous fringe benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,6600.00,7500.00,8000.00,8200.00,8500.00,,,Exclusion of miscellaneous fringe benefits,,,,,,,,,,,,,,,,,
##,Exclusion of employee awards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,Exclusion of employee awards,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,Exclusion of employee awards,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,,,,,Exclusion of employee awards,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,,,,Exclusion of employee awards,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,,,Exclusion of employee awards,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,,Exclusion of employee awards,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,,Exclusion of employee awards,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,Exclusion of employee awards,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,300.00,400.00,400.00,400.00,400.00,,,Exclusion of employee awards,,,,,,,,,,,,,,,,,
##,Exclusion of income earned by voluntary employees' beneficiary associations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1400.00,1500.00,1600.00,1700.00,1700.00,,,,,,,,,,,,,Exclusion of income earned by voluntary employees' beneficiary associations,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1500.00,1600.00,1700.00,1700.00,1800.00,,,,,,,,,,,,Exclusion of income earned by voluntary employees' beneficiary associations,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,3100.00,3300.00,3400.00,3500.00,3700.00,,,,,,,,Exclusion of income earned by voluntary employees' beneficiary associations,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,3300.00,3400.00,3500.00,3700.00,3800.00,,,,,,,Exclusion of income earned by voluntary employees' beneficiary associations,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2000.00,2000.00,2100.00,2100.00,2200.00,,,,,,Exclusion of income earned by voluntary employees' beneficiary associations,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2000.00,2100.00,2100.00,2200.00,2300.00,,,,,Exclusion of income earned by voluntary employees' beneficiary associations,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2000.00,2100.00,2100.00,2200.00,2300.00,,,,,Exclusion of income earned by voluntary employees' beneficiary associations,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1800.00,1900.00,2100.00,2300.00,2300.00,,,,Exclusion of income earned by voluntary employees' beneficiary associations,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,3200.00,3800.00,4200.00,4400.00,4600.00,,,Exclusion of income earned by voluntary employees' beneficiary associations,,,,,,,,,,,,,,,,,
##,Special tax provisions for employee stock ownership plans (ESOPs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,800.00,800.00,800.00,900.00,900.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,300.00,,,,,,,,,,,,,Special tax provisions for employee stock ownership plans (ESOPs),,,,,,,,,,,,,,,,,
##+,,JCT,2003,,800.00,900.00,900.00,900.00,900.00,,,,,,,,,,,,,200.00,200.00,200.00,300.00,300.00,,,,,,,,,,,,Special tax provisions for employee stock ownership plans (ESOPs),,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,800.00,900.00,900.00,900.00,900.00,,,,,,,,,,,,,300.00,300.00,300.00,300.00,300.00,,,,,,,,Special tax provisions for employee stock ownership plans (ESOPs),,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,800.00,900.00,900.00,1000.00,1100.00,,,,,,,,,,,,,300.00,300.00,300.00,300.00,300.00,,,,,,,Special tax provisions for employee stock ownership plans (ESOPs),,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,800.00,900.00,1000.00,1100.00,1200.00,,,,,,,,,,,,,300.00,300.00,300.00,300.00,300.00,,,,,,Special tax provisions for employee stock ownership plans (ESOPs),,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,900.00,1000.00,1100.00,1200.00,1200.00,,,,,,,,,,,,,500.00,500.00,500.00,500.00,500.00,,,,,Special tax provisions for employee stock ownership plans (ESOPs),,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,900.00,1000.00,1100.00,1200.00,1200.00,,,,,,,,,,,,,500.00,500.00,500.00,500.00,500.00,,,,,Special tax provisions for employee stock ownership plans (ESOPs),,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,1000.00,1100.00,1200.00,1200.00,1300.00,,,,,,,,,,,,,500.00,500.00,500.00,500.00,500.00,,,,Special tax provisions for employee stock ownership plans (ESOPs),,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,900.00,1000.00,1100.00,1200.00,1300.00,,,,,,,,,,,,,500.00,500.00,500.00,500.00,2500.00,,,Special tax provisions for employee stock ownership plans (ESOPs),,,,,,,,,,,,,,,,,
##,Work opportunity tax credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,400.00,400.00,300.00,100.00,100.00,,,,,,,,,,,,,100.00,100.00,100.00,<50,<50,,,,,,,,,,,,,Work opportunity tax credit,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,400.00,300.00,100.00,100.00,<50,,,,,,,,,,,,,100.00,100.00,<50,<50,0.00,,,,,,,,,,,,Work opportunity tax credit,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,200.00,200.00,100.00,<50,<50,,,,,,,,,,,,,100.00,<50,<50,<50,<50,,,,,,,,Work opportunity tax credit,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,200.00,100.00,100.00,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,Work opportunity tax credit,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,400.00,500.00,500.00,600.00,500.00,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,Work opportunity tax credit,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,500.00,500.00,600.00,500.00,400.00,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,Work opportunity tax credit,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,500.00,500.00,500.00,300.00,100.00,,,,,,,,,,,,,100.00,100.00,100.00,100.00,<50,,,,Work opportunity tax credit,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,500.00,500.00,300.00,100.00,100.00,,,,,,,,,,,,,100.00,100.00,100.00,<50,0.00,,,Work opportunity tax credit,,,,,,,,,,,,,,,,,
##,Welfare-to-work tax credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,100.00,100.00,100.00,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,Welfare-to-work tax credit,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,100.00,100.00,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,0.00,,,,,,,,,,,,Welfare-to-work tax credit,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,Welfare-to-work tax credit,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,0.00,,,,,,,Welfare-to-work tax credit,,,,,,,,,,,,,,,,,
##,Deferral of taxation on spread on acquisition of stock under incentive stock option plans and employee stock purchase plans ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,400.00,400.00,400.00,400.00,400.00,,,,,,,,Deferral of taxation on spread on acquisition of stock under incentive stock option plans and employee stock purchase plans ,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,400.00,400.00,300.00,200.00,300.00,,,,,,Deferral of taxation on spread on acquisition of stock under incentive stock option plans and employee stock purchase plans ,,,,,,,,,,,,,,,,,
##,Deferral of taxation and capital gains treatment on spread on acquisition of stock under incentive stock option plans and employee stock purchase plans ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,400.00,400.00,400.00,200.00,100.00,,,,,,,Deferral of taxation and capital gains treatment on spread on acquisition of stock under incentive stock option plans and employee stock purchase plans ,,,,,,,,,,,,,,,,,
##,Disallowance of deduction for excess parachute payments (applicable if payments to a disqualified individual are contingent on a change of control of a corporation and are equal to or greater than three times the individual's annualized includible compensation) *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,-200.00,-200.00,-200.00,-200.00,-200.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,Disallowance of deduction for excess parachute payments (applicable if payments to a disqualified individual are contingent on a change of control of a corporation and are equal to or greater than three times the individual's annualized includible compensation) *,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,-200.00,-200.00,-200.00,-200.00,-200.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,Disallowance of deduction for excess parachute payments (applicable if payments to a disqualified individual are contingent on a change of control of a corporation and are equal to or greater than three times the individual's annualized includible compensation) *,,,,,,,,,,,,,,,,,
