"Indent","Category","Source","Report","2000 (Corp)","2001 (Corp)","2002 (Corp)","2003 (Corp)","2004 (Corp)","2005 (Corp)","2006 (Corp)","2007 (Corp)","2008 (Corp)","2009 (Corp)","2010 (Corp)","2011 (Corp)","2012 (Corp)","2013 (Corp)","2014 (Corp)","2015 (Corp)","2016 (Corp)","2000 (Indv)","2001 (Indv)","2002 (Indv)","2003 (Indv)","2004 (Indv)","2005 (Indv)","2006 (Indv)","2007 (Indv)","2008 (Indv)","2009 (Indv)","2010 (Indv)","2011 (Indv)","2012 (Indv)","2013 (Indv)","2014 (Indv)","2015 (Indv)","2016 (Indv)","Expenditure Name","Expenditure Footnotes"
"#+",,"JCT",2004,,,1200,1300,1300,1400,1400,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,"Special treatment of life insurance company reserves",
"#+",,"JCT",2005,,,,1300,1300,1300,1400,1400,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,"Special treatment of life insurance company reserves",
"#+",,"JCT",2006,,,,,1700,1800,1900,2000,2000,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,"Special treatment of life insurance company reserves",
"#+",,"JCT",2007,,,,,,1800,1900,2000,2000,2100,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,"Special treatment of life insurance company reserves",
"#+",,"JCT",2008,,,,,,,1900,2000,2000,2100,2200,,,,,,,,,,,,,0,0,0,0,0,,,,,,,"Special treatment of life insurance company reserves",
"#+",,"JCT",2009,,,,,,,,2000,2000,2100,2200,2300,,,,,,,,,,,,,0,0,0,0,0,,,,,,"Special treatment of life insurance company reserves",
"#+",,"JCT",2010,,,,,,,,,2000,2100,2200,2300,2400,,,,,,,,,,,,,0,0,0,0,0,,,,,"Special treatment of life insurance company reserves",
"#+",,"JCT",2011,,,,,,,,,,2100,2200,2300,2400,2600,,,,,,,,,,,,,0,0,0,0,0,,,,"Special treatment of life insurance company reserves",
"#+",,"JCT",2012,,,,,,,,,,,2200,2300,2400,2600,2700,,,,,,,,,,,,,0,0,0,0,0,,,"Special treatment of life insurance company reserves",
"#","Interest rate and discounting period assumptions for reserves of property and casualty insurance companies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The way in which the present values of future losses for property and casualty insurance companies are calculated may provide those insurers with a tax advantage. A present value is the current equivalent value of a given cash flow and is calculated using interest rates or discount factors and information about the timing of income and losses. Most businesses calculate taxable income by deducting expenses when the business becomes liable for paying them. A significant portion of losses paid by property and casualty insurance companies are paid years after premiums were collected. Funds that an insurer holds between payment of premiums and disbursement of loss claims are known as “float” and investment earnings on those funds are an important source of revenue in some lines of insurance.</p>

<p>State regulators typically require insurers to maintain minimum levels of loss reserves to ensure solvency, that is, the ability to pay all future claims. On the other hand, if loss reserves are well above levels needed to ensure solvency, an insurer may be able to shift current earnings into future years, thus deferring tax payments. In other words, some form of discounting is appropriate to ensure that premium income, received when a policy is written, is properly matched with associated losses that occur later. If losses in future years are not fully discounted, the insurer may enjoy a tax advantage through the ability to defer loss payments. </p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2001,3400,3400,3500,3500,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Deduction of unpaid property loss reserves for property and casualty insurance companies",
"#+",,"JCT",2002,2800,2900,2900,3000,3100,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"Deduction of unpaid property loss reserves for property and casualty insurance companies",
"#+",,"JCT",2003,,2900,2900,3000,3000,3100,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,"Deduction of unpaid property loss reserves for property and casualty insurance companies",
"#+",,"JCT",2004,,,2900,3000,3000,3100,3200,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,"Deduction of unpaid property loss reserves for property and casualty insurance companies",
"#+",,"JCT",2005,,,,1400,1400,1400,1500,1500,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,"Deduction of unpaid property loss reserves for property and casualty insurance companies",
"#+",,"JCT",2006,,,,,1500,1500,1600,1600,1600,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,"Deduction of unpaid property loss reserves for property and casualty insurance companies",
"#+",,"JCT",2007,,,,,,1500,1600,1600,1600,1700,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,"Deduction of unpaid property loss reserves for property and casualty insurance companies",
"#+",,"JCT",2008,,,,,,,3400,3400,3500,3600,3600,,,,,,,,,,,,,0,0,0,0,0,,,,,,,"Deduction of unpaid property loss reserves for property and casualty insurance companies",
"#+",,"JCT",2009,,,,,,,,3400,3500,3600,3600,3700,,,,,,,,,,,,,0,0,0,0,0,,,,,,"Deduction of unpaid property loss reserves for property and casualty insurance companies",
"#+",,"JCT",2010,,,,,,,,,600,600,700,700,700,,,,,,,,,,,,,0,0,0,0,0,,,,,"Interest rate and discounting period assumptions for reserves of property and casualty insurance companies",
"#+",,"JCT",2011,,,,,,,,,,600,700,700,700,800,,,,,,,,,,,,,0,0,0,0,0,,,,"Interest rate and discounting period assumptions for reserves of property and casualty insurance companies",
"#+",,"JCT",2012,,,,,,,,,,,700,700,700,800,700,,,,,,,,,,,,,0,0,0,0,0,,,"Interest rate and discounting period assumptions for reserves of property and casualty insurance companies",
"#","Proration for property and casualty insurance companies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>A property and casualty insurance company’s taxable income during a tax year is its underwriting income (i.e., premiums minus incurred losses and expenses) plus investment income and certain other income items minus allowable deductions. Additions to loss reserves, held to pay future claims, can also be deducted from taxable income under certain conditions. The Tax Reform Act of 1986 (P.L. 99-514) imposed the 15 percent pro-ration provision, as Congress held that using tax-exempt investments to finance additions to loss reserves was “inappropriate.” Therefore, the allowable deduction for additions to loss reserves was reduced to 15 percent of (I) the insurer’s tax-exempt interest, (ii) the deductible portion of dividends received (with special rules for dividends from affiliates), and (iii) the increase for the taxable year in the cash value of life insurance, endowment or annuity contracts.</p>","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2010,,,,,,,,,300,300,300,400,400,,,,,,,,,,,,,0,0,0,0,0,,,,,"15-percent proration for property and casualty insurance companies",
"#+",,"JCT",2011,,,,,,,,,,300,300,400,400,400,,,,,,,,,,,,,0,0,0,0,0,,,,"Proration for property and casualty insurance companies",
"#+",,"JCT",2012,,,,,,,,,,,300,300,400,400,400,,,,,,,,,,,,,0,0,0,0,0,,,"Proration for property and casualty insurance companies",
"#","Special deduction for Blue Cross and Blue Shield companies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Blue Cross and Blue Shield and a number of smaller health insurance providers that existed on August 16, 1986, and other nonprofit health insurers that meet certain community-service and medical loss ratio standards receive special tax treatment. </p>

<p>The Blue Cross and Blue Shield special deduction has two main features. First, eligible health insurers are treated in the tax law as stock property and casualty insurance companies. Eligible organizations, however, can fully deduct unearned premiums, unlike other property and casualty insurance companies. Second, eligible companies may take a special deduction of 25 percent of the year’s health-related claims and expenses minus its accumulated surplus at the beginning of the year (if such claims and expenses exceed the accumulated surplus). The special deduction is also known as the “three-month” deduction because when an eligible insurer’s health-related claims and expenses exceed its accumulated surplus, it may deduct a quarter of the difference for the year. </p><p>This tax expenditure corresponds with the Treasury tax expenditure “Special Blue Cross/Blue Shield deduction,"" found in the Health Budget Function and available <a href="""">LINK HERE</a>.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2001,400,400,400,300,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Special deduction for Blue Cross and Blue Shield companies",
"#+",,"JCT",2002,100,100,100,100,100,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"Special deduction for Blue Cross and Blue Shield companies",
"#+",,"JCT",2003,,100,100,100,100,100,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,"Special deduction for Blue Cross and Blue Shield companies",
"#+",,"JCT",2004,,,100,100,100,100,100,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,"Special deduction for Blue Cross and Blue Shield companies",
"#+",,"JCT",2005,,,,300,300,300,300,300,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,"Special deduction for Blue Cross and Blue Shield companies",
"#+",,"JCT",2006,,,,,500,500,600,600,600,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,"Special deduction for Blue Cross and Blue Shield companies",
"#+",,"JCT",2007,,,,,,900,900,1000,1000,1000,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,"Special deduction for Blue Cross and Blue Shield companies",
"#+",,"JCT",2008,,,,,,,900,1000,1000,1000,1000,,,,,,,,,,,,,0,0,0,0,0,,,,,,,"Special deduction for Blue Cross and Blue Shield companies",
"#+",,"JCT",2009,,,,,,,,1000,1000,1000,1100,1100,,,,,,,,,,,,,0,0,0,0,0,,,,,,"Special deduction for Blue Cross and Blue Shield companies",
"#+",,"JCT",2010,,,,,,,,,1000,1000,1100,1100,1100,,,,,,,,,,,,,0,0,0,0,0,,,,,"Special deduction for Blue Cross and Blue Shield companies",
"#+",,"JCT",2011,,,,,,,,,,400,400,400,400,500,,,,,,,,,,,,,0,0,0,0,0,,,,"Special deduction for Blue Cross and Blue Shield companies",
"#+",,"JCT",2012,,,,,,,,,,,400,400,400,400,500,,,,,,,,,,,,,0,0,0,0,0,,,"Special deduction for Blue Cross and Blue Shield companies",
"#","Deferral of gain on like-kind exchanges",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>When business or investment property is exchanged for property of a “like-kind,” no gain or loss is recognized on the exchange and therefore no tax is paid at the time of the exchange on any appreciation. This is in contrast to the general rule that any sale or exchange for money or property is a taxable event.</p>

<p>It is also an exception to the rules allowing tax-free exchanges when the property is “similar or related in service or use,” the much stricter standard applied in other areas, such as replacing condemned property (section 1033). The latter is not considered a tax expenditure, but the postponed tax on appreciated property exchanged for “like-kind” property is.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2001,400,400,400,400,,,,,,,,,,,,,,300,300,300,300,,,,,,,,,,,,,,"Deferral of gain on like-kind exchanges",
"#+",,"JCT",2002,1000,1100,1200,1200,1300,,,,,,,,,,,,,400,400,400,400,400,,,,,,,,,,,,,"Deferral of gain on like-kind exchanges",
"#+",,"JCT",2003,,1200,1300,1400,1400,1500,,,,,,,,,,,,,400,400,400,500,500,,,,,,,,,,,,"Deferral of gain on like-kind exchanges",
"#+",,"JCT",2004,,,1300,1400,1400,1500,1500,,,,,,,,,,,,,400,500,500,500,500,,,,,,,,,,,"Deferral of gain on like-kind exchanges",
"#+",,"JCT",2005,,,,1400,1400,1500,1500,1500,,,,,,,,,,,,,500,500,500,500,500,,,,,,,,,,"Deferral of gain on like-kind exchanges",
"#+",,"JCT",2006,,,,,1200,1200,1300,1300,1400,,,,,,,,,,,,,400,500,500,500,500,,,,,,,,,"Deferral of gain on like-kind exchanges",
"#+",,"JCT",2007,,,,,,1200,1300,1300,1400,1400,,,,,,,,,,,,,500,500,500,500,500,,,,,,,,"Deferral of gain on like-kind exchanges",
"#+",,"JCT",2008,,,,,,,2000,2100,2200,2400,2500,,,,,,,,,,,,,800,800,900,800,1000,,,,,,,"Deferral of gain on like-kind exchanges",
"#+",,"JCT",2009,,,,,,,,3300,3300,3300,3300,3400,,,,,,,,,,,,,1000,1000,1000,1100,1000,,,,,,"Deferral of gain on like-kind exchanges",
"#+",,"JCT",2010,,,,,,,,,3000,3000,3100,3200,3300,,,,,,,,,,,,,1100,1100,1200,1100,1100,,,,,"Deferral of gain on like-kind exchanges",
"#+",,"JCT",2011,,,,,,,,,,1400,1400,1700,2000,2300,,,,,,,,,,,,,600,700,800,1000,1100,,,,"Deferral of gain on like-kind exchanges",
"#+",,"JCT",2012,,,,,,,,,,,1400,1700,2000,2300,2600,,,,,,,,,,,,,700,800,1200,1400,1500,,,"Deferral of gain on like-kind exchanges",
"#","Deferral of gain on involuntary conversions resulting from Presidentially-declared disasters",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>There is no definition available for this tax expenditure in the 2006, 2008, or 2010 Congressional Research Service's <em>Tax Expenditures: Compendium of Background Material on Individual Provisions</em>.</p>",
"#+",,"JCT",2001,0,0,0,0,,,,,,,,,,,,,,"<+","<+","<+","<+",,,,,,,,,,,,,,"Deferral of gain on involuntary conversions resulting from Presidentially-declared disasters",
"#+",,"JCT",2002,0,0,0,0,0,,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"Deferral of gain on involuntary conversions resulting from Presidentially-declared disasters",
"#+",,"JCT",2003,,0,0,0,0,0,,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,"Deferral of gain on involuntary conversions resulting from Presidentially-declared disasters",
"#+",,"JCT",2004,,,0,0,0,0,0,,,,,,,,,,,,,"<+","<+","<+","<+","<+",,,,,,,,,,,"Deferral of gain on involuntary conversions resulting from Presidentially-declared disasters",
"#+",,"JCT",2005,,,,0,0,0,0,0,,,,,,,,,,,,,"<+","<+","<+","<+","<+",,,,,,,,,,"Deferral of gain on involuntary conversions resulting from Presidentially-declared disasters",
"#+",,"JCT",2006,,,,,0,0,0,0,0,,,,,,,,,,,,,"<+","<+","<+","<+","<+",,,,,,,,,"Deferral of gain on involuntary conversions resulting from Presidentially-declared disasters",
"#","Expensing of magazine circulation expenditures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>In general, current federal tax law allows publishers of newspapers, magazines, and other periodicals to deduct their expenditures to maintain, establish, or increase circulation in the year when they are made.</p>

<p>Deductions of these expenditures as current expenses are permitted, even though expenditures to establish or increase circulation would otherwise be treated as capital expenditures under section 263. The expenditures eligible for this preferential treatment do not include purchases of land and depreciable property, or the expansion of circulation through the purchase of another publisher or its list of subscribers.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2001,"<+","<+","<+","<+",,,,,,,,,,,,,,"<+","<+","<+","<+",,,,,,,,,,,,,,"Expensing of magazine circulation expenditures",
"#+",,"JCT",2002,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"Expensing of magazine circulation expenditures",
"#+",,"JCT",2003,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,"Expensing of magazine circulation expenditures",
"#+",,"JCT",2004,,,"<+","<+","<+","<+","<+",,,,,,,,,,,,,"<+","<+","<+","<+","<+",,,,,,,,,,,"Expensing of magazine circulation expenditures",
"#+",,"JCT",2005,,,,"<+","<+","<+","<+","<+",,,,,,,,,,,,,"<+","<+","<+","<+","<+",,,,,,,,,,"Expensing of magazine circulation expenditures",
"#+",,"JCT",2006,,,,,"<+","<+","<+","<+","<+",,,,,,,,,,,,,"<+","<+","<+","<+","<+",,,,,,,,,"Expensing of magazine circulation expenditures",
"#+",,"JCT",2007,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,"Expensing of magazine circulation expenditures",
"#+",,"JCT",2008,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,"Expensing of magazine circulation expenditures",
"#+",,"JCT",2009,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,"Expensing of magazine circulation expenditures",
"#+",,"JCT",2010,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,"Expensing of magazine circulation expenditures",
"#+",,"JCT",2011,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,"Expensing of magazine circulation expenditures",
"#+",,"JCT",2012,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,"Expensing of magazine circulation expenditures",
"#","Special rules for magazine, paperback book, and record returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>In general, if a buyer returns goods to the seller, the seller’s income is reduced in the year in which the items are returned. If the goods are returned after the tax year in which the goods were sold, the seller’s income for the previous year is not affected.</p> 

<p>An exception to the general rule has been granted to publishers and distributors of magazines, paperbacks, and records, who may elect to exclude from gross income for a tax year the income from the sale of goods that are returned after the close of the tax year. To be eligible for the special election, a publisher or distributor must be under a legal obligation, at the time of initial sale, to provide a refund or credit for unsold copies.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#",,"JCT",2001,"<+","<+","<+","<+",,,,,,,,,,,,,,"<+","<+","<+","<+",,,,,,,,,,,,,,"Special rules for magazine, paperback book, and record returns",
"#",,"JCT",2002,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"Special rules for magazine, paperback book, and record returns",
"#",,"JCT",2003,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,"Special rules for magazine, paperback book, and record returns",
"#",,"JCT",2004,,,"<+","<+","<+","<+","<+",,,,,,,,,,,,,"<+","<+","<+","<+","<+",,,,,,,,,,,"Special rules for magazine, paperback book, and record returns",
"#",,"JCT",2005,,,,"<+","<+","<+","<+","<+",,,,,,,,,,,,,"<+","<+","<+","<+","<+",,,,,,,,,,"Special rules for magazine, paperback book, and record returns",
"#",,"JCT",2006,,,,,"<+","<+","<+","<+","<+",,,,,,,,,,,,,"<+","<+","<+","<+","<+",,,,,,,,,"Special rules for magazine, paperback book, and record returns",
"#",,"JCT",2007,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,"Special rules for magazine, paperback book, and record returns",
"#",,"JCT",2008,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,"Special rules for magazine, paperback book, and record returns",
