Last_Report_Year,TRS_ID,System_Name,City,State,UZA_Name,UZA,UZA_Area_SQ_Miles,UZA_Population,Mode,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2008,3019,Southeastern Pennsylvania Transportation Authority,Philadelphia,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",TB,,"$69,408",,,,,"$296,455",,,"$77,977","$126,646","$484,102",,,"$851,677","$4,884,611","$25,798,934"
2008,3022,Port Authority of Allegheny County,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",DR,,,,"$2,809,653",,,,,,,$0,$0,$0,$0,$0,$0,$0
2008,3022,Port Authority of Allegheny County,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",IP,"$2,217,500","$255,764","$507,699","$3,271,823","$444,200",,,,"$2,365,881","$56,346","$95,525","$97,929,218",$0,$0,$0,"$13,424",$0
2008,3022,Port Authority of Allegheny County,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",JT,"$20,097,623",,,,,,,,,,,,,,,,
2008,3022,Port Authority of Allegheny County,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",LR,,"$8,833,413","$9,496,631","$5,536,061","$12,204,524","$20,485,995","$24,210,424","$32,369,388","$37,417,242","$53,225,335","$128,229,301","$67,150,322","$85,085,771","$92,654,332","$44,573,968","$114,254,923","$114,477,441"
2008,3022,Port Authority of Allegheny County,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",MB,"$42,012,077","$45,306,218","$63,337,236","$63,967,535","$60,880,830","$107,989,632","$67,535,164","$86,380,176","$65,056,956","$60,901,167","$81,913,390","$80,349","$37,045,916","$50,102,495","$16,657,304","$15,066,500","$20,742,252"
2008,3023,Beaver County Transit Authority,Rochester,PA,"Pittsburgh, PA",22,852,"1,753,136",DR,"$56,856","$299,336","$750,667","$188,628",,,,,,,"$125,250","$229,823","$60,468","$499,518","$155,368","$135,786","$217,896"
2008,3023,Beaver County Transit Authority,Rochester,PA,"Pittsburgh, PA",22,852,"1,753,136",MB,"$558,584","$149,218","$236,561","$510,519","$594,795","$620,714","$3,032,108","$525,611","$5,059,565","$6,856,340","$7,143,423","$50,696","$159,481","$1,021,020","$114,373","$1,941","$6,247,695"
2008,3024,Berks Area Reading Transportation Authority,Reading,PA,"Reading, PA",130,101,"240,264",DR,"$41,881",,,,,,,"$1,002,953","$1,079,177","$84,773",$0,"$974,781","$629,904","$1,359,246","$1,134,810","$511,316","$457,951"
2008,3024,Berks Area Reading Transportation Authority,Reading,PA,"Reading, PA",130,101,"240,264",MB,"$394,459","$680,081","$7,491,206","$773,460","$2,133,432","$693,188","$1,133,072","$996,246","$1,078,253","$8,457,952","$5,047,664","$2,826,478","$2,453,161","$7,465,839","$5,643,713","$2,531,134","$55,516"
2008,3025,County of Lackawanna Transit System,Scranton,PA,"Scranton, PA",84,159,"385,237",DR,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0
2008,3025,County of Lackawanna Transit System,Scranton,PA,"Scranton, PA",84,159,"385,237",MB,"$411,329","$84,183","$863,727","$347,267","$176,386","$696,054","$181,424","$191,245","$3,263,582","$3,300,264","$517,390","$1,785,209","$216,383","$983,531","$1,845,026","$1,974,243","$63,536"
2008,3026,Williamsport Bureau of Transportation,Williamsport,PA,"Williamsport, PA",386,27,"58,693",DR,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0
2008,3026,Williamsport Bureau of Transportation,Williamsport,PA,"Williamsport, PA",386,27,"58,693",MB,"$75,403","$47,241","$525,260","$269,524","$55,583","$1,232,380","$1,126,116","$2,670,972","$5,366,176","$3,755,342","$141,950","$1,384,257","$751,349","$151,800","$1,714,349","$452,469","$665,087"
2008,3027,York County Transportation Authority,York,PA,"York, PA",158,119,"192,903",DR,,,,,,"$782,558",,,,"$1,149,312","$58,288","$569,591","$350,094","$444,520",$0,"$642,516","$70,699"
2008,3027,York County Transportation Authority,York,PA,"York, PA",158,119,"192,903",MB,"$676,632","$2,037,195","$1,542,822",,"$168,175","$709,596","$38,674","$423,416","$528,297","$4,108,915","$605,509","$800,998","$58,439","$1,950,780","$4,107,005","$856,576","$456,740"
2008,3027,York County Transportation Authority,York,PA,"York, PA",158,119,"192,903",VP,,,,,,,,,,,,,,,,,$0
2008,3030,Washington Metropolitan Area Transit Authority,Washington,DC,"Washington, DC-VA-MD",8,"1,157","3,933,920",DR,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0
2008,3030,Washington Metropolitan Area Transit Authority,Washington,DC,"Washington, DC-VA-MD",8,"1,157","3,933,920",HR,"$235,113,611","$226,779,364","$265,520,685","$529,398,652","$361,419,926","$386,016,381","$338,477,541","$246,492,242","$279,726,623","$362,505,471","$448,449,166","$375,155,757","$404,168,073","$210,820,862","$157,239,973","$510,516,911","$474,971,809"
2008,3030,Washington Metropolitan Area Transit Authority,Washington,DC,"Washington, DC-VA-MD",8,"1,157","3,933,920",MB,"$25,367,229","$34,775,285","$12,691,720","$58,186,910","$16,772,849","$27,798,971","$75,610,502","$56,084,575","$35,177,134","$44,219,799","$89,281,059","$34,365,435","$46,937,234","$22,928,951","$384,917,449","$66,372,033","$58,833,799"
1995,3031,Delaware Administration for Regional Transit,Dover,DE,"Wilmington, DE--NJ--MD--PA",68,188,"449,616",MB,"$306,909","$2,257,998","$883,950","$485,477",,,,,,,,,,,,,
1995,3032,Delaware Administration for Specialized Transportation,Dover,DE,"Dover, DE",392,38,"50,787",DR,"$624,603","$663,396","$1,005,327","$1,749,646",,,,,,,,,,,,,
1995,3032,Delaware Administration for Specialized Transportation,Dover,DE,"Dover, DE",392,38,"50,787",MB,"$2,146","$134,750","$65,627",,,,,,,,,,,,,,
2008,3034,Maryland Transit Administration,Baltimore,MD,"Baltimore, MD",18,683,"2,076,354",CR,,"$20,988,044","$18,808,280","$44,123,764","$39,355,595","$22,510,517","$36,305,416","$59,769,532","$54,713,472","$41,544,868","$56,247,436","$14,836,363","$19,499,282","$22,062,625","$33,529,034","$32,451,661","$62,391,949"
2008,3034,Maryland Transit Administration,Baltimore,MD,"Baltimore, MD",18,683,"2,076,354",DR,,,,,,,,,,,$0,$0,$0,$0,"$945,000","$2,379,062","$6,334,014"
2008,3034,Maryland Transit Administration,Baltimore,MD,"Baltimore, MD",18,683,"2,076,354",HR,"$73,260,080","$56,664,759","$58,876,646","$34,708,325","$20,093,627","$25,476,355","$11,442,722","$11,115,250","$13,773,944","$34,862,494","$37,056,295","$40,820,512","$66,501,009","$76,273,130","$48,788,722","$41,675,320","$53,838,876"
2008,3034,Maryland Transit Administration,Baltimore,MD,"Baltimore, MD",18,683,"2,076,354",LR,"$120,091,794","$34,743,759","$8,822,774","$18,826,453","$58,126,157","$43,605,418","$47,133,677","$21,822,794","$26,647,707","$20,090,561","$37,898,148","$41,262,839","$82,078,427","$62,385,609","$39,096,688","$10,546,418","$10,113,796"
2008,3034,Maryland Transit Administration,Baltimore,MD,"Baltimore, MD",18,683,"2,076,354",MB,"$12,536,384","$8,724,167","$7,727,194","$20,249,765","$22,960,534","$10,787,640","$33,116,145","$28,886,151","$29,329,216","$36,821,122","$52,192,023","$60,613,683","$27,462,893","$59,062,415","$74,621,546","$19,660,759","$24,441,226"
2008,3035,Ohio Valley Regional Transportation Authority,Wheeling,WV,"Wheeling, WV-OH",294,54,"87,613",DR,"$33,469","$5,190","$8,562","$65,859","$70,693","$5,699","$4,643","$216,405","$16,122","$87,673","$43,936","$140,667","$3,260","$19,314",$0,$0,"$89,750"
2008,3035,Ohio Valley Regional Transportation Authority,Wheeling,WV,"Wheeling, WV-OH",294,54,"87,613",MB,"$81,601","$152,981","$436,579","$1,467,262","$959,613","$8,539,550","$2,774,222","$721,387","$841,754","$586,141","$181,800","$121,151","$583,870","$109,214","$584,757","$455,226","$178,148"
2008,3036,Charlottesville Transit Service,Charlottesville,VA,"Charlottesville, VA",305,37,"81,449",DR,,,,,,,,,,,$0,$0,$0,$0,$0,$0,
2008,3036,Charlottesville Transit Service,Charlottesville,VA,"Charlottesville, VA",305,37,"81,449",MB,"$195,560","$11,340","$71,997","$16,295","$59,433","$679,483","$2,646,244","$126,829","$737,798","$432,568","$2,060,194","$418,317","$699,101","$5,891,012","$3,009,076","$3,986,753","$1,069,094"
2008,3040,Annapolis Department of Transportation,Annapolis,MD,"Baltimore, MD",18,683,"2,076,354",DR,,"$1,000",,,,,,,,,,,,,,,
2008,3040,Annapolis Department of Transportation,Annapolis,MD,"Baltimore, MD",18,683,"2,076,354",MB,,"$7,335","$13,013","$1,382,259","$300,959","$45,623","$116,915","$102,762","$183,157","$222,115","$1,491,223","$253,890","$269,266","$736,823","$803,004","$824,383",$0
2008,3041,Allegany County Transit,Cumberland,MD,"Cumberland, MD--WV",453,47,"52,115",DR,,,,,,,,,,,,,,,"$517,144","$38,409","$24,621"
2008,3041,Allegany County Transit,Cumberland,MD,"Cumberland, MD--WV",453,47,"52,115",MB,,"$17,522",,,,,,,,,,,,,"$42,080",$0,"$120,038"
2008,3042,Washington County Transit,Hagerstown,MD,"Hagerstown, MD-WV-PA",221,77,"120,326",DR,,,,,,,,,,,,,$0,$0,"$224,284","$77,120",$0
2008,3042,Washington County Transit,Hagerstown,MD,"Hagerstown, MD-WV-PA",221,77,"120,326",MB,"$231,438",,"$29,460","$1,122,243","$896,868","$128,411","$28,119","$261,362","$37,914","$91,507","$22,900","$74,483","$36,656","$189,693",$0,$0,"$98,545"
1996,3043,The Columbia Transit System ,Columbia,MD,"Baltimore, MD",17,593,"1,889,873",MB,"$808,280",,,"$21,674",,,,,,,,,,,,,
2008,3044,Westmoreland County Transit Authority,Greensburg,PA,"Pittsburgh, PA",22,852,"1,753,136",DR,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0
2008,3044,Westmoreland County Transit Authority,Greensburg,PA,"Pittsburgh, PA",22,852,"1,753,136",MB,"$41,096","$1,333,007","$43,259","$288,271","$161,651","$8,022","$1,939,028","$2,168,953","$1,072","$10,804","$9,985","$1,411,666","$1,593,646","$319,346","$2,195,197","$39,784","$8,132"
2008,3045,"JAUNT, Inc.",Charlottesville,VA,"Charlottesville, VA",305,37,"81,449",DR,"$198,778","$783,223","$438,620","$416,026",,,,,,,,,,,,,"$80,250"
1992,3046,Maryland State Railroad Administration,BWI Airport,MD,"Baltimore, MD",17,593,"1,889,873",CR,"$25,564,280",,,,,,,,,,,,,,,,
1995,3047,Delaware Transit Corporation ,Doverngton,DE,"Wilmington, DE--NJ--MD--PA",68,188,"449,616",MB,,"$53,921","$19,174","$1,056,222",,,,,,,,,,,,,
2008,3048,Howard Transit,Laurel,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920",DR,,,,,,,"$40,650","$64,000",,,$0,"$87,000","$467,377","$168,750",$0,$0,"$150,000"
2008,3048,Howard Transit,Laurel,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920",MB,,,,,,,,"$160,000","$422,500","$310,000","$1,443,838","$698,000",$0,"$210,000","$130,000","$130,000","$826,363"
2007,3050,"G G and C Bus Company, Inc.",Washington,PA,"Pittsburgh, PA",22,852,"1,753,136",DR,,"$93,900",,"$121,500","$117,850",,"$64,650","$125,000","$32,700","$84,850","$171,352","$286,731","$419,686","$26,948","$278,052","$193,090",
2007,3050,"G G and C Bus Company, Inc.",Washington,PA,"Pittsburgh, PA",22,852,"1,753,136",MB,,"$232,804","$155,953","$9,350","$33,265","$541,206","$45,000","$79,727","$52,888","$598,630","$18,000","$59,589","$12,825","$34,938","$151,544","$97,403",
2008,3051,Ride-On Montgomery County Transit,Rockville,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920",DR,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0
2008,3051,Ride-On Montgomery County Transit,Rockville,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920",MB,"$2,256,696","$2,279,641","$8,477,369","$6,404,000","$2,211,440",,"$1,105,720",,"$6,295,160","$6,032,740","$9,986,990","$1,771,701","$7,417,080","$2,868,339","$5,622,522","$10,733,605","$4,935,461"
2008,3054,Centre Area Transportation Authority,State College,PA,"State College, PA",334,21,"71,301",DR,,,,,"$101,038",,,,,,$0,"$166,851",$0,$0,$0,"$72,151",$0
2008,3054,Centre Area Transportation Authority,State College,PA,"State College, PA",334,21,"71,301",MB,"$155,613","$299,973","$33,152","$265,657","$4,420,615","$3,537,030","$3,708,434","$496,068","$744,513","$4,283,667","$818,529","$886,043","$1,238,443","$1,073,470","$380,750","$941,931","$1,884,158"
2008,3054,Centre Area Transportation Authority,State College,PA,"State College, PA",334,21,"71,301",VP,,,,,,,,,,,,,,,,,"$139,825"
2008,3055,Shenango Valley Shuttle Service,Hermitage,PA,"Youngstown, OH-PA",80,228,"417,437",DR,,,,,,,,,,,,$0,"$59,561",$0,"$348,142","$195,294",$0
2008,3055,Shenango Valley Shuttle Service,Hermitage,PA,"Youngstown, OH-PA",80,228,"417,437",MB,,,,,,,,,,,,"$340,845","$169,939","$152,848","$142,586","$70,828","$327,659"
2008,3057,Pennsylvania Department of Transportation,Harrisburg,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",CR,,,,,,,,,"$2,986,535",,"$121,362","$6,725,194","$8,170,434","$14,037,871","$12,552,305","$10,428,181",$0
2008,3058,City of Fairfax CUE Bus,Fairfax,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",MB,,,,,,,"$106,000","$248,766","$249,255","$246,402","$352,526","$1,818,498","$828,297","$72,375","$31,365",$0,$0
2008,3061,Mid Mon Valley Transit Authority,Charleroi,PA,"Monessen, PA",405,37,"56,508",DR,,,,,,,,,,,$0,"$887,879",$0,"$111,060",$0,$0,$0
2008,3061,Mid Mon Valley Transit Authority,Charleroi,PA,"Monessen, PA",405,37,"56,508",MB,"$697,303","$94,222","$62,168","$110,796","$122,889","$184,698","$1,519,521","$530,661","$2,713,266","$968,714","$1,560,032",$0,"$729,938","$267,142","$1,139,082","$1,105,329","$2,326,653"
1992,3064,Clarksville Transit System ,Clarksville,TN,"Clarksville, TN-KY",230,87,"97,581",DR,"$56,734",,,,,,,,,,,,,,,,
1992,3064,Clarksville Transit System ,Clarksville,TN,"Clarksville, TN-KY",230,87,"97,581",MB,"$906,388",,,,,,,,,,,,,,,,
2007,3067,Access Transportation Systems,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",DR,,,,,,,,,,,$0,$0,$0,$0,$0,$0,
2008,3068,Fairfax Connector Bus System,Fairfax,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",MB,,,,"$1,652,080","$1,359,151",,"$1,765,166","$8,840,024","$5,035,275","$15,380,449","$2,436,898","$4,065,214","$671,973","$2,540,913","$16,889,812","$21,256,626","$3,233,955"
2008,3069,City of Danville Mass Transit System,Danville,VA,"Danville, VA",443,33,"50,902",DR,,"$33,377",,,,,,,,,$0,"$112,540","$60,480","$308,052",$0,$0,"$210,632"
2008,3069,City of Danville Mass Transit System,Danville,VA,"Danville, VA",443,33,"50,902",MB,,"$212,272",,"$285,264","$158,878","$196,210","$169,048","$161,910","$66,590","$71,914","$73,265","$67,540","$99,302","$110,402","$162,861","$967,140","$200,291"
2008,3070,Potomac and Rappahannock Transportation Commission,Woodbridge,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",MB,,"$374,330",,"$1,033,012","$1,208,766","$6,735,458","$1,211,660","$480,839","$576,477","$5,606,902","$14,937,396","$347,847","$3,557,873","$8,047,372","$6,491,029","$2,855,956","$8,500,899"
2008,3071,City of Alexandria /Martz Group,Alexandria,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",MB,,,,,,,"$162,848","$3,450,759","$1,724,176","$2,598,650","$2,049,008","$3,509,513","$2,284,064","$3,679,684","$410,098","$1,304,681","$3,075,070"
2008,3072,Transit Services of Frederick County,Frederick,MD,"Frederick, MD",224,79,"119,144",DR,,,,,,"$47,835",,,,,"$270,619",$0,"$102,369","$111,049","$185,284","$147,576","$32,001"
2008,3072,Transit Services of Frederick County,Frederick,MD,"Frederick, MD",224,79,"119,144",MB,,,,"$143,315","$76,438","$96,858","$2,270,919","$869,907",,"$6,948","$10,551","$1,286,295","$1,855,455","$1,957,793","$98,946","$9,044","$9,817"
2008,3073,Virginia Railway Express,Alexandria,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",CR,,"$17,722,882","$8,164,154","$12,924,309","$16,991,672","$18,243,673","$13,283,480","$13,263,205","$16,518,036","$22,212,177","$14,228,062","$9,476,597","$8,443,695","$11,344,555","$15,012,420","$43,305,596","$57,518,708"
2008,3074,Harford Transit,Abingdon,MD,"Aberdeen-Havre de Grace-Bel Air, MD",173,102,"174,598",DR,,,,,,,,,,,$0,"$178,812","$118,808",$0,$0,$0,$0
2008,3074,Harford Transit,Abingdon,MD,"Aberdeen-Havre de Grace-Bel Air, MD",173,102,"174,598",MB,,,,"$51,030",,"$909,615","$98,063","$213,405","$1,013,086","$1,544,807","$436,416","$620,255","$232,389","$52,115","$245,557","$197,810",$0
2008,3075,Delaware Transit Corporation,Dover,DE,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",CR,,,,,,,,,,,$0,"$434,486",$0,$0,$0,$0,
2008,3075,Delaware Transit Corporation,Dover,DE,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",DR,,,,,,,,,,,"$8,287,050","$5,654,858","$4,474,554","$3,815,242","$1,698,664","$5,530,119","$5,650,712"
2008,3075,Delaware Transit Corporation,Dover,DE,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",MB,,,,,,"$10,578,851","$7,828,872","$9,401,184","$21,694,874","$15,543,153","$8,768,860","$19,642,311","$3,730,553","$12,569,671","$888,942","$4,483,041","$22,665,782"
2008,3076,Williamsburg Area Transport,Williamsburg,VA,"Virginia Beach, VA",27,527,"1,394,439",DR,,,,,,,,,,,"$57,885","$61,000",$0,$0,"$50,158",$0,$0
2008,3076,Williamsburg Area Transport,Williamsburg,VA,"Virginia Beach, VA",27,527,"1,394,439",MB,,,,,,"$276,459",,"$121,005","$276,458","$97,108","$130,615","$2,713,000","$18,140","$738,875","$252,144","$3,278,621","$2,846,740"
2008,3078,Southwestern Pennsylvania Commission,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",VP,,,,,,,,,,,$0,"$111,436","$128,698","$102,157","$77,252","$9,583",$320
2008,3079,Fredericksburg Regional Transit,Fredericksburg,VA,"Fredericksburg, VA",264,65,"97,102",MB,,,,,,,,,,,,"$74,742","$330,409","$262,575","$229,483","$2,738,683","$3,240,579"
2006,3080,Arlington Transit - Arlington County,Arlington,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",MB,,,,,,,,,,,,,"$436,674",,$0,,
2008,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Leesburg,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",MB,,,,,,,,,,,$0,$0,"$9,335,721","$889,193",$0,"$4,195,357","$1,014,328"
2008,3083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,"Virginia Beach, VA",27,527,"1,394,439",DR,,,,,,,,,"$1,576,789",,"$890,199",$0,$0,$0,$0,"$7,509","$1,620,115"
2008,3083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,"Virginia Beach, VA",27,527,"1,394,439",FB,,,,,,,,,"$325,000","$525,000","$288,711",$0,$0,$0,$0,$0,"$149,867"
2008,3083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,"Virginia Beach, VA",27,527,"1,394,439",LR,,,,,,,,,,,,,,,,"$9,237,176","$22,854,206"
2008,3083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,"Virginia Beach, VA",27,527,"1,394,439",MB,,,,,,,,,"$11,689,290","$14,605,410","$20,986,680","$25,385,322","$20,009,190","$10,337,499","$9,664,046","$5,150,200","$25,739,348"
2008,3083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,"Virginia Beach, VA",27,527,"1,394,439",VP,,,,,,,,,"$227,941",,"$167,608",$0,$0,$0,$0,$0,$0
2003,3084,University of Pittsburgh,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",VP,,,,,,,,"$60,581",,,$0,$0,,,,,
2008,3085,Prince George's County Transit,Largo,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920",DR,,,,,,,,,,,,"$204,875","$627,420","$779,104","$247,436","$747,364",$0
2008,3085,Prince George's County Transit,Largo,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920",MB,,,,,,,,,,,,"$1,348,349","$1,041,613","$458,827","$4,140,428","$4,112,576","$3,817,104"
2008,3087,Fayette Area Coordinated Transportation,Lemont Furnace,PA,"Uniontown-Connellsville, PA",389,45,"58,442",DR,,,,,,,,,,,,"$5,257",,"$2,549,355","$232,629","$755,166","$608,650"
2008,3087,Fayette Area Coordinated Transportation,Lemont Furnace,PA,"Uniontown-Connellsville, PA",389,45,"58,442",MB,,,,,,,,,,,,"$840,848",,"$656,946","$468,025","$327,654","$1,959,139"
2008,3088,"County Commissioners of Charles County, MD",Port Tobacco,MD,"St. Charles, MD",324,46,"74,765",DR,,,,,,,,,,,,,$0,$0,"$28,032","$381,689",$0
2008,3088,"County Commissioners of Charles County, MD",Port Tobacco,MD,"St. Charles, MD",324,46,"74,765",MB,,,,,,,,,,,,,"$8,500","$45,149",$0,"$501,508","$378,928"
2008,3089,Monongalia County Urban Transit,Morgantown,WV,"Morgantown, WV",408,34,"55,997",DR,,,,,,,,,,,,,,$0,$0,$0,$0
2008,3089,Monongalia County Urban Transit,Morgantown,WV,"Morgantown, WV",408,34,"55,997",MB,,,,,,,,,,,,,,$0,"$21,269",$0,"$50,760"
2008,3091,Blacksburg Transit,Blacksburg,VA,"Blacksburg, VA",402,26,"57,236",DR,,,,,,,,,,,,,,$0,$0,"$58,449","$289,095"
2008,3091,Blacksburg Transit,Blacksburg,VA,"Blacksburg, VA",402,26,"57,236",MB,,,,,,,,,,,,,,"$193,748","$3,218,374","$2,267,980","$436,257"
2008,3092,Carroll County Planning Department,Westminster,MD,"Westminster, MD",361,53,"65,034",DR,,,,,,,,,,,,,,$0,"$58,007","$23,803",$0
2008,3092,Carroll County Planning Department,Westminster,MD,"Westminster, MD",361,53,"65,034",MB,,,,,,,,,,,,,,"$2,268",$0,$0,$0
2008,3094,City of Harrisonburg Department of Public Transportation,Harrisonburg,VA,"Harrisonburg, VA",431,27,"52,647",DR,,,,,,,,,,,,,,$0,"$87,136","$79,914","$180,334"
2008,3094,City of Harrisonburg Department of Public Transportation,Harrisonburg,VA,"Harrisonburg, VA",431,27,"52,647",MB,,,,,,,,,,,,,,"$1,659,801","$7,000","$305,863","$34,711"
2008,3095,County of Lebanon Transit Authority,Lebanon,PA,"Lebanon, PA",366,30,"63,681",DR,,,,,,,,,,,,,,,"$60,777","$289,372","$173,719"
2008,3095,County of Lebanon Transit Authority,Lebanon,PA,"Lebanon, PA",366,30,"63,681",MB,,,,,,,,,,,,,,,"$964,277","$487,586","$843,027"
2008,3096,The Tri--County Council for the Lower Eastern Shore,Snow Hill,MD,"Salisbury, MD-DE",383,43,"59,426",DR,,,,,,,,,,,,,,$0,"$184,441","$165,379",$0
2008,3096,The Tri--County Council for the Lower Eastern Shore,Snow Hill,MD,"Salisbury, MD-DE",383,43,"59,426",MB,,,,,,,,,,,,,,$0,"$687,849","$81,096",$0
2008,3101,City of Washington,Washington,PA,"Pittsburgh, PA",22,852,"1,753,136",DR,,,,,,,,,,,,,,,,,"$145,281"
2008,3101,City of Washington,Washington,PA,"Pittsburgh, PA",22,852,"1,753,136",MB,,,,,,,,,,,,,,,,,"$46,111"
2008,3102,"Martz Trailways, Poconos",Wilkes Barre,PA,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,,,,,,,,,,,,,,,,,$0
